#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|MEGACAMPSF|z           4882.710022561968     All      0.9132503526936351         0.2223085851772666         0.17532779178750513       -0.21723839089299035      
Zeropoint     AB|MEGACAMPSF|r           3466.8391626041252    All      -1.5027308608843486        0.022629769709503478       0.22243801582385037       0.5067865272839478        
Zeropoint     AB|MEGACAMPSF|i           4239.198279580999     All      1.5911677058738818         0.7538657873629617         -0.39756828113488574      -0.2904784276958956       
Check         All|All|All               All                   All      1.0016871976831683         0.9988041422497318         0.00019752647646975596    -0.0009302913049381578    
Lambda        AB|MEGACAMPSF|z           4882.710022561968     All      -0.00010534613919641545    -4.855098786787835e-05     -0.0003501595671664213    2.874036034767876e-06     
Lambda        AB|MEGACAMPSF|r           3466.8391626041252    All      -0.0019586496423887327     -2.234828621822886e-05     -0.001514316735737375     0.0005631400532164441     
Lambda        AB|MEGACAMPSF|i           4239.198279580999     All      -0.00011493211318793143    -2.4142564156498112e-05    -0.0017216946006383537    -4.725817956222187e-05    
MWEBV         All|All|All               All                   All      -0.3694356787607904        -1.7780627875970012        0.02647083483252599       -0.45765492002089736      
Redshift      All|All|All               All                   All      2.9660258204309304         0.2259099595727676         0.8682695945999241        -0.8537989988267013       
