#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_I
@MAGSYS  Linear_AB11_off
48098.0  18.175  0.05
48099.189999999944  18.06  0.045
48103.189999999944  17.968  0.045
48104.29000000004  18.039  0.036
48104.29000000004  18.022  0.034
48115.169999999925  18.078  0.034
48124.04000000004  18.683  0.054
48125.04000000004  18.679  0.041
48127.169999999925  18.723  0.038
48144.169999999925  19.442  0.069
48144.169999999925  19.472  0.082
48145.10000000009  19.399  0.069
48147.0  19.482  0.117
48174.0  20.388  0.302
48178.080000000075  20.601  0.076
