#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_V
@MAGSYS  Linear_AB11_off
48098.0  17.809  0.032
48099.189999999944  17.895  0.031
48103.189999999944  18.088  0.036
48104.29000000004  18.216  0.033
48104.29000000004  18.194  0.031
48115.169999999925  18.861  0.034
48124.04000000004  19.347  0.042
48125.04000000004  19.393  0.036
48125.04000000004  19.384  0.034
48127.169999999925  19.398  0.036
48144.169999999925  19.912  0.043
48145.10000000009  19.857  0.053
48147.0  19.955  0.059
48149.169999999925  19.965  0.045
48163.169999999925  20.403  0.122
48174.0  20.438  0.1
48178.080000000075  20.647  0.041
48184.060000000056  20.76  0.067
48218.0  21.262  0.097
