#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|DECam|DECam_i          4787.879613444479    All      0.9573869972485305         0.443572859512642          1.3371110634254404        -0.10769704301192284      
Zeropoint     AB|DECam|DECam_r          3941.046798060819    All      -1.6803645858970784        0.4056247893613474         -1.54789056173789         0.6104001199675357        
Zeropoint     AB|DECam|DECam_z          5610.690732357272    All      1.7236732122441185         0.15005601306619099        0.21468017738888595       -0.5029987019138926       
Check         All|All|All               All                  All      1.000695623595571          0.9992536619401804         0.0039006790764363752     -0.0002956249582797277    
Lambda        AB|DECam|DECam_i          4787.879613444479    All      -0.00024689381197440393    -0.00011306704479629017    -0.0007795278601130697    8.805032684893552e-06     
Lambda        AB|DECam|DECam_r          3941.046798060819    All      -0.0007673854502350854     0.00014039407556031138     -0.0010785479063174538    0.00024756301714329174    
Lambda        AB|DECam|DECam_z          5610.690732357272    All      -0.0003647897740353972     -4.378678123352811e-07     0.00043432261865373654    0.00013806322637740191    
MWEBV         All|All|All               All                  All      -0.10778845417684702       -2.074668679463798         0.019963407294475155      -0.6397867226344001       
Redshift      All|All|All               All                  All      3.5874725568690815         0.8434440697062229         -0.19697417642505072      -0.9026104069488894       
