#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                    ds/dP                     dc/dP                     
Zeropoint     AB|DECam|DECam_i          4787.879613444479    All      0.5401084497867098         0.4380484257799466        0.9577521252672219        0.00949577106021048       
Zeropoint     AB|DECam|DECam_r          3941.046798060819    All      -1.4385792736055216        0.4923902939466984        -0.48843590849991375      0.6071836638722253        
Zeropoint     AB|DECam|DECam_z          5610.690732357272    All      1.8951536101457918         0.06847980005098009       -0.46843795652772885      -0.6159119902733259       
Check         All|All|All               All                  All      0.99668278632698           0.9989185197776251        0.0008782602395792649     0.0007674446591099393     
Lambda        AB|DECam|DECam_i          4787.879613444479    All      -7.596203491986831e-05     -4.404790652154899e-05    -0.000748339427258489     -2.299947007690348e-05    
Lambda        AB|DECam|DECam_r          3941.046798060819    All      -0.001245827265625637      0.0003365242082166095     -0.0011274399196233727    0.0004651114673791024     
Lambda        AB|DECam|DECam_z          5610.690732357272    All      -0.00010555812245188116    5.34598672011874e-06      0.00016509824042742574    4.349269319562125e-05     
MWEBV         All|All|All               All                  All      -0.10547515531059903       -2.0768254946876397       0.025029049104056487      -0.6410167295276172       
Redshift      All|All|All               All                  All      4.215361648625897          0.143930155260108         0.3688751617561531        -1.3097379792199335       
