Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53691.01510114297 0.8809313291977052
Redshift 0.300813 0 F
Color 0.07496935467522732 0.06735591152857148
X0 2.7411638113238538e-05 3.139462430148071e-06
X1 1.494401919906167 1.323798248853654
RestFrameMag_0_UX 21.692136712380105 0.0
RestFrameMag_0_B 22.048219448619765 0.12434966527022305
RestFrameMag_0_V 21.93506968305483 0.0
RestFrameMag_0_R 21.930398446807708 0.0
CovDayMaxDayMax 0.7760400067620358 -1
CovDayMaxRestFrameMag_0_B 0.04869206946529979 -1
CovDayMaxX1 0.8069107059229876 -1
CovDayMaxColor 0.010049759731249351 -1
CovRestFrameMag_0_BDayMax 0.04869206946529961 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.015462839252816517 -1
CovRestFrameMag_0_BX1 0.1430352644394816 -1
CovRestFrameMag_0_BColor 0.0041639512974411905 -1
CovX1DayMax 0.8069107059229866 -1
CovX1RestFrameMag_0_B 0.14303526443948175 -1
CovX1X1 1.7524418036680007 -1
CovX1Color 0.036490588356493756 -1
CovColorDayMax 0.0100497597312493 -1
CovColorRestFrameMag_0_B 0.004163951297441191 -1
CovColorX1 0.03649058835649373 -1
CovColorColor 0.004536818817844749 -1

dmu_estimate 0.27210904343402453
FirstPhase  -12.934045971993088
LastPhase  10.894203745680123
LatestNegPhase  -2.8999050155317905
EarliestPosPhase  4.753515576054142
NightsNegPhase  6
NightsPosPhase  3

salt3source   1
salt2_version   salt3-f22
