#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|r           3323.653453958855     All      -1.1176868014957038        -0.016695107451170088      0.6363803957596503        0.3870279505744645         
Zeropoint     AB|MEGACAMPSF|z           4681.124235543782     All      2.044742201022401          0.4918965636051098         2.5660714042725075        -0.3913009299778364        
Zeropoint     AB|MEGACAMPSF|i           4064.3558473780877    All      0.0788479848563404         0.5239358674462125         -3.1398326943758437       0.004863453895889713       
Check         All|All|All               All                   All      1.0059033843830376         0.9991373236001522         0.06261910565631412       0.0005904744925178118      
Lambda        AB|MEGACAMPSF|r           3323.653453958855     All      -0.0017037825027019352     -4.5907434530797675e-05    0.001382509190552742      0.0006017194877123333      
Lambda        AB|MEGACAMPSF|z           4681.124235543782     All      -0.00043991386865530296    -0.00012739354298513402    -0.0010700028445621815    5.4048839076596115e-05     
Lambda        AB|MEGACAMPSF|i           4064.3558473780877    All      0.0001086429045665736      0.00017495417890402154     -0.0009970246567103447    -2.2892867632530722e-05    
MWEBV         All|All|All               All                   All      -0.3580281337120428        -1.659235489707278         0.4076691117073983        -0.40565364419912764       
Redshift      All|All|All               All                   All      1.2719789066235525         -0.09693886501462856       -1.2709137073938503       -0.5026165959449963        
