#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
53476.11  19.072  0.016
53477.13  18.842  0.016
53478.15  18.649  0.016
53479.14  18.524  0.025
53480.15  18.388  0.016
53481.1  18.337  0.018
53483.13  18.293  0.02
53484.14  18.294  0.033
53489.09  18.926  0.015
53490.1  19.116  0.016
53491.06  19.26  0.018
