#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
54404.29  16.624  0.012
54406.26  16.549  0.018
54408.25  16.525  0.012
54410.25  16.512  0.015
54412.29  16.584  0.01
54414.21  16.628  0.015
54416.25  16.805  0.017
54418.24  16.952  0.016
54420.19  17.125  0.026
54422.19  17.166  0.021
54427.22  17.264  0.024
54431.16  17.366  0.043
54438.2  17.642  0.127
54440.2  17.86  0.027
54443.24  18.009  0.056
54446.14  18.215  0.042
54449.17  18.405  0.039
