#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
53641.38  15.498  0.004
53655.34  15.66  0.007
53659.29  15.954  0.004
53663.32  16.047  0.005
53665.33  16.063  0.006
53666.3  16.083  0.006
53669.32  16.199  0.004
53671.33  16.326  0.006
53673.32  16.483  0.007
53675.34  16.64  0.01
53682.33  17.071  0.012
53683.31  17.109  0.006
53687.28  17.305  0.01
53689.31  17.346  0.013
53690.33  17.383  0.013
53694.33  17.548  0.013
53698.27  17.682  0.008
53699.26  17.714  0.011
53702.26  17.843  0.011
53712.24  18.186  0.011
53721.21  18.517  0.022
53730.25  18.82  0.017
