#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
53639.48  15.64  0.011
53640.47  15.526  0.011
53642.52  15.349  0.012
53644.47  15.369  0.01
53646.46  15.514  0.058
53648.52  15.502  0.011
53650.53  15.638  0.012
53652.5  15.778  0.016
53654.52  16.015  0.013
53656.5  16.172  0.019
53658.51  16.222  0.034
53660.42  16.179  0.033
53666.51  15.913  0.033
53668.47  15.908  0.014
53674.48  16.168  0.016
53679.51  16.531  0.015
53685.46  16.923  0.024
53687.42  16.981  0.043
53694.45  17.353  0.142
53697.36  17.471  0.043
53698.35  17.554  0.05
53701.35  17.653  0.044
53756.2  19.615  0.204
