#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
53641.38  15.463  0.004
53655.34  15.584  0.005
53659.29  15.951  0.004
53663.32  16.374  0.005
53665.33  16.61  0.006
53666.3  16.729  0.006
53669.32  17.082  0.004
53671.33  17.276  0.005
53673.32  17.442  0.006
53675.34  17.577  0.009
53682.33  17.888  0.016
53683.31  17.924  0.008
53687.28  18.044  0.012
53689.31  18.095  0.016
53690.33  18.108  0.028
53694.33  18.203  0.013
53698.27  18.27  0.011
53699.26  18.297  0.01
53702.26  18.348  0.01
53712.24  18.558  0.011
53721.21  18.673  0.022
53730.25  18.874  0.016
