#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA3_KC_V_1     5385.124911389799     All      0.23908526047235584        0.11133473161324403        -0.0775527357583572        -0.045073372527038025      
Zeropoint     Linear_AB11_off|LOSS|LOSS_K3_R             6366.131520312836     All      0.3874714354817105         -0.004378880416222586      0.18797967767327783        -0.11924986972530749       
Zeropoint     Linear_AB11_off|LOSS|LOSS_K3_I             7871.641969417828     All      0.11856461861821013        -0.015086384072571235      0.04993402696058524        -0.04130620227921211       
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_I             8147.579420374517     All      0.013363257363780467       -0.0024159500743081708     0.003505410498871875       -0.004983376612294199      
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_B              4357.538109561168     All      -0.283952833490807         0.15667426636349902        -0.1716732379970054        0.1358657544784092         
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_g              4760.202178481087     All      -0.146801279355945         0.1509805793168617         -0.06111198173506249       0.09427020103423556        
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA3_KC_i'_1    7560.127278170203     All      0.1335149273141364         -0.028603951069428035      -0.021505126782694894      -0.05376712728104027       
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_u              3561.0853106040986    All      -0.13792369945750171       0.06549805175675161        -0.02589483425676775       0.06510558922510623        
Zeropoint     Linear_AB11_off|LOSS|LOSS_K3_B             4353.394080931047     All      -0.2886297184198427        0.24501434017158985        0.16806761526619862        0.1813255120139745         
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA3_KC_r'_1    6205.356231732214     All      0.3846292456608664         -0.04627511947132845       -0.1552467773760613        -0.14728767870772486       
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_R             6308.828462129499     All      0.016206874022979524       -0.003310970064962504      -0.007927199332136148      -0.006711358435324         
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_V             5332.758817855458     All      0.005737241001452114       0.000204139720327845       -0.05489426703990663       -0.004251992138629146      
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_V-LC-3014      5323.705742445174     All      0.1281364109150727         0.07356053463825063        -0.10283481225170643       -0.02236620376394327       
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA3_KC_B_1     4354.451955993241     All      -0.25420197074258577       0.16138321985783577        -0.09443402648801058       0.13115561204285475        
