#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
53639.39  15.966  0.007
53641.38  15.722  0.004
53650.4  15.912  0.006
53655.34  16.427  0.009
53659.29  16.652  0.005
53663.32  16.524  0.006
53665.33  16.441  0.008
53666.3  16.403  0.007
53669.32  16.337  0.004
53671.33  16.378  0.007
53673.32  16.508  0.01
53675.34  16.678  0.011
53682.33  17.17  0.011
53683.31  17.214  0.01
53687.28  17.407  0.012
53689.31  17.508  0.013
53690.33  17.573  0.014
53694.33  17.74  0.015
53698.27  17.903  0.014
53699.26  17.942  0.014
53702.26  18.071  0.013
53712.24  18.499  0.015
53721.21  18.84  0.031
53730.25  19.147  0.029
