#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-3014
@MAGSYS  Linear_AB11_off
53639.39  15.822  0.006
53641.38  15.521  0.004
53655.34  15.536  0.005
53659.29  15.839  0.005
53663.32  16.101  0.005
53665.33  16.228  0.005
53666.3  16.284  0.005
53669.32  16.53  0.004
53671.33  16.684  0.005
53673.32  16.831  0.008
53675.34  17.001  0.009
53682.33  17.346  0.017
53683.31  17.397  0.007
53687.28  17.535  0.012
53689.31  17.589  0.016
53690.33  17.596  0.017
53694.33  17.744  0.015
53698.27  17.867  0.011
53699.26  17.868  0.011
53702.26  17.966  0.011
53712.24  18.253  0.013
53721.21  18.468  0.03
53730.25  18.761  0.019
