#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
53639.48  15.673  0.01
53640.47  15.522  0.01
53642.52  15.305  0.01
53644.47  15.224  0.01
53646.46  15.193  0.013
53648.52  15.153  0.01
53650.53  15.22  0.01
53652.5  15.371  0.01
53654.52  15.549  0.01
53656.5  15.767  0.01
53658.51  15.887  0.046
53660.42  15.942  0.016
53666.51  16.04  0.021
53668.47  16.092  0.01
53674.48  16.524  0.014
53679.51  16.833  0.014
53685.46  17.138  0.023
53687.42  17.252  0.033
53694.45  17.308  0.081
53697.36  17.59  0.024
53698.35  17.654  0.038
53701.35  17.744  0.03
53756.2  19.694  0.126
