#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_I
@MAGSYS  Linear_AB11_off
51740.43  17.497  0.612
51742.41  17.199  0.058
51743.44  17.149  0.039
51744.43  17.067  0.05
51745.47  16.981  0.063
51746.47  17.033  0.13
51747.48  16.854  0.204
51748.47  16.962  0.236
51749.39  17.165  0.194
51750.42  17.141  0.069
51751.41  17.136  0.064
51753.41  17.253  0.067
51757.39  17.41  0.094
51759.38  17.43  0.228
51761.42  17.647  0.05
51763.39  17.65  0.06
51765.37  17.561  0.07
51767.4  17.546  0.065
51770.34  17.52  0.091
51774.43  17.417  0.272
51778.37  17.677  0.054
51790.34  18.185  0.111
