#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
57377.26971  15.915  0.037
57378.48317  16.098  0.029
57378.48471  15.775  0.027
57381.4227  15.516  0.028
57386.33099  15.302  0.027
57394.34612  15.393  0.032
57394.34767  15.367  0.029
57397.52603  15.568  0.03
57412.50455  16.04  0.033
57412.50643  16.042  0.026
57416.49514  16.105  0.027
57416.49702  16.099  0.028
57421.49009  16.862  0.031
57421.49196  16.3  0.029
57425.38544  16.466  0.032
57425.38729  16.453  0.035
57453.39101  17.546  0.035
57453.39286  17.477  0.034
57465.24843  17.865  0.04
57465.25029  17.867  0.042
57482.27984  18.314  0.032
57482.28171  18.294  0.033
57484.32036  18.353  0.032
57484.32315  18.328  0.03
57492.28531  18.4  0.038
