#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
58432.98926  17.577  0.027
58432.99189  17.561  0.026
58435.08946  17.714  0.028
58435.09227  17.722  0.028
58437.24664  17.793  0.03
58437.24947  17.749  0.03
58443.94674  18.52  0.041
58449.04973  19.203  0.034
58449.05255  19.144  0.035
58450.90227  19.349  0.032
58450.9049  19.393  0.032
58453.28936  19.623  0.056
58455.02858  19.504  0.037
58455.03138  19.772  0.048
58455.27257  19.512  0.042
58455.27538  19.71  0.03
58459.64433  20.124  0.044
58459.64713  20.133  0.049
