#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA2_FLWO
@BAND  CfA2_AC_SAO_V
@MAGSYS  Linear_AB11_off
50464.419999999925  15.601  0.01
50465.189999999944  15.548  0.008
50466.279999999795  15.507  0.006
50468.16000000015  15.496  0.008
50472.16000000015  15.501  0.006
50476.39000000013  15.755  0.023
50479.37000000011  15.954  0.006
50485.12000000011  16.338  0.007
50489.27000000002  16.67  0.013
50512.14999999991  17.866  0.015
50521.12000000011  18.137  0.015
50523.16000000015  18.148  0.034
50545.14999999991  18.807  0.046
