#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|i           4132.646359416418    All      1.7049686594343028         0.8130275812071375         -0.09117235534525409      -0.2946031566480342        
Zeropoint     AB|MEGACAMPSF|z           4770.820215049648    All      0.9735004614746967         0.24940055134230477        0.2169311528346123        -0.2261825218873127        
Zeropoint     AB|MEGACAMPSF|r           3386.966122112681    All      -1.6781113101562182        -0.0630255913279143        -0.12238123428112832      0.5206252409549803         
Check         All|All|All               All                  All      1.0003578107527806         0.9994025412215279         0.0033775632082299056     -0.00016043758036654587    
Lambda        AB|MEGACAMPSF|i           4132.646359416418    All      0.000548648782703813       0.00029400083099159367     -0.000902335343056624     -0.00012321429762572535    
Lambda        AB|MEGACAMPSF|z           4770.820215049648    All      -0.00010698527759390046    -4.4767208575356524e-05    -0.0005051872324717883    -2.2777139511697303e-06    
Lambda        AB|MEGACAMPSF|r           3386.966122112681    All      -0.0031957685194489703     -0.0002558558652166862     -0.0018801281761677377    0.0008737247863509133      
MWEBV         All|All|All               All                  All      -0.4546423293766191        -1.7374645063465977        0.0422254047208816        -0.41597306075674845       
Redshift      All|All|All               All                  All      0.02769190538590449        -0.784898300759096         1.8869771022262283        -0.1804802420651489        
