#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
53357.36  17.497  0.008
53361.34  17.341  0.008
53362.36  17.32  0.011
53363.36  17.304  0.009
53365.35  17.317  0.009
53369.36  17.43  0.01
53372.35  17.578  0.01
53373.35  17.648  0.01
53376.36  17.819  0.01
53377.35  17.881  0.011
53380.36  17.977  0.009
53381.35  18.006  0.012
53384.33  18.063  0.01
53385.35  18.07  0.011
53386.32  18.111  0.01
53387.31  18.094  0.009
53390.36  18.151  0.013
53393.33  18.264  0.011
53394.33  18.29  0.014
53395.31  18.352  0.016
53399.34  18.534  0.018
53401.34  18.656  0.016
53402.37  18.685  0.015
53403.33  18.774  0.011
53404.35  18.856  0.023
53406.34  18.916  0.017
53408.32  18.961  0.017
53409.37  18.978  0.026
53410.34  19.046  0.014
