#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
53361.34  17.535  0.013
53363.36  17.562  0.011
53365.35  17.596  0.015
53369.36  17.72  0.024
53372.35  17.931  0.015
53373.35  18.007  0.014
53376.36  18.277  0.035
53380.36  18.723  0.05
53381.35  18.766  0.024
53384.33  19.073  0.018
53385.35  19.108  0.024
53386.32  19.331  0.018
53387.31  19.374  0.019
53388.32  19.505  0.022
53390.36  19.819  0.072
53391.31  19.718  0.024
53393.33  19.762  0.038
53394.33  19.932  0.047
53399.34  20.226  0.077
53401.34  20.246  0.077
53402.37  20.396  0.041
53403.33  20.476  0.041
53404.35  20.388  0.031
53406.34  20.561  0.032
53408.32  20.532  0.029
53410.34  20.698  0.033
