#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
53435.32  13.923  0.022
53436.25  13.908  0.01
53438.23  13.943  0.01
53439.26  13.971  0.01
53440.23  14.02  0.01
53442.19  14.174  0.01
53444.25  14.395  0.01
53445.26  14.521  0.01
53455.24  15.827  0.018
53460.22  16.386  0.018
53462.22  16.539  0.021
53465.19  16.698  0.019
53466.18  16.789  0.021
53467.22  16.758  0.027
53471.18  16.925  0.027
53472.22  16.926  0.029
53474.2  16.936  0.03
53477.16  17.016  0.053
53480.16  17.228  0.062
53486.16  17.266  0.067
53505.18  17.384  0.096
