#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
52500.32  16.947  0.018
52501.2  16.787  0.027
52502.25  16.602  0.02
52503.23  16.52  0.018
52504.22  16.449  0.02
52505.32  16.403  0.026
52511.34  16.306  0.015
52512.23  16.309  0.013
52513.26  16.385  0.013
52514.22  16.426  0.014
52516.23  16.584  0.018
52518.25  16.768  0.02
52520.26  16.889  0.017
52522.22  16.988  0.022
52529.23  17.103  0.026
52531.19  17.208  0.031
52540.29  17.814  0.088
52544.22  18.057  0.071
52548.17  18.163  0.082
52553.15  18.388  0.096
52557.15  18.684  0.159
52565.1  18.64  0.119
52569.12  18.96  0.165
