#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
53775.18  14.927  0.006
53778.36  14.179  0.007
53783.22  13.839  0.006
53784.33  13.828  0.008
53785.31  13.854  0.008
53786.34  13.883  0.006
53788.35  13.919  0.008
53790.3  13.97  0.005
53795.28  14.32  0.006
53798.3  14.501  0.007
53799.3  14.507  0.006
53802.29  14.443  0.008
53804.28  14.357  0.006
53805.24  14.331  0.008
53809.24  14.218  0.007
53815.22  14.313  0.008
53818.29  14.549  0.006
53819.27  14.623  0.012
53824.25  14.928  0.006
53831.21  15.247  0.012
53832.28  15.282  0.007
53835.17  15.393  0.007
53838.2  15.502  0.006
53841.24  15.625  0.006
53845.16  15.735  0.006
53850.17  15.944  0.009
53853.17  16.05  0.009
53858.1  16.229  0.007
53862.17  16.352  0.007
53866.12  16.49  0.008
53870.14  16.625  0.007
53872.13  16.671  0.01
53890.09  17.203  0.009
53891.09  17.251  0.009
