#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
58579.46705  18.053  0.074
58579.46874  18.002  0.073
58582.44792  16.85  0.07
58582.44623  16.866  0.07
58585.43056  16.198  0.07
58585.43226  16.196  0.07
58588.39525  15.84  0.178
58589.411  15.522  0.082
58590.45068  15.758  0.07
58590.44898  15.768  0.07
58592.31494  15.743  0.07
58592.31627  15.716  0.07
58598.44158  15.68  0.07
58598.44024  15.685  0.07
58602.34877  15.764  0.07
58602.35012  15.782  0.07
58608.29691  15.914  0.07
58608.29825  15.897  0.07
58612.33616  15.966  0.07
58612.3348  15.958  0.07
58622.40077  16.027  0.072
58622.39938  16.102  0.072
58640.36228  16.995  0.07
58640.36362  17.013  0.07
58650.30918  17.516  0.074
58650.31052  17.381  0.15
58664.14107  18.14  0.074
58664.14242  18.116  0.072
58670.21021  18.097  0.094
58670.21154  18.541  0.11
58689.23882  19.007  0.085
58689.23713  19.053  0.081
58695.14461  19.286  0.085
58695.14721  19.263  0.086
58703.20427  19.49  0.094
58703.20165  19.529  0.093
58711.18735  19.855  0.132
58711.18471  19.721  0.127
58721.15523  20.18  0.125
58721.15785  20.037  0.108
58729.13895  20.271  0.146
58729.13634  20.126  0.125
