#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57139.09344  15.293  0.028
57142.88067  14.285  0.028
57142.88229  14.271  0.029
57143.85527  13.82  0.029
57143.86645  14.159  0.028
57143.86803  14.124  0.029
57144.73326  14.095  0.027
57144.73419  14.08  0.028
57144.88186  14.034  0.028
57144.88276  14.045  0.028
57146.00413  13.995  0.028
57146.005  14.0  0.028
57150.13169  13.916  0.03
57166.97295  14.782  0.03
57166.97348  14.751  0.03
57195.70028  15.373  0.032
57195.70082  15.375  0.031
57197.01307  15.415  0.032
57197.01358  15.434  0.035
57200.18867  15.527  0.031
57200.18987  15.492  0.031
57206.56016  15.829  0.033
57206.56134  15.844  0.032
57212.44911  16.029  0.032
57212.45031  16.055  0.032
57270.99391  16.791  0.041
57270.99546  16.78  0.044
