#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N1_I
@MAGSYS  Linear_AB11_off
52492.35  16.43  0.028
52493.35  16.405  0.015
52524.37  16.774  0.021
52525.22  16.779  0.02
52551.21  17.966  0.24
52582.15  19.045  0.092
