Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53654.796544968274 0.21304540432591307
Redshift 0.161989 0 F
Color 0.02867847460226313 0.021742059736760404
X0 0.00012487166212789015 3.235707047957983e-06
X1 -0.21627501940548058 0.18206911466801043
RestFrameMag_0_UX 20.06100598237157 0.0
RestFrameMag_0_B 20.402372841522684 0.028133879457462374
RestFrameMag_0_V 20.35172861674402 0.0
RestFrameMag_0_R 20.342574095477165 0.0
CovDayMaxDayMax 0.04538834430439178 -1
CovDayMaxRestFrameMag_0_B 0.0014881753966737349 -1
CovDayMaxX1 -0.0006058935844798916 -1
CovDayMaxColor 0.0007165550122426351 -1
CovRestFrameMag_0_BDayMax 0.0014881753966737269 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0007915151733270233 -1
CovRestFrameMag_0_BX1 0.0029554442108401854 -1
CovRestFrameMag_0_BColor 0.0004461077340594052 -1
CovX1DayMax -0.0006058935844799103 -1
CovX1RestFrameMag_0_B 0.002955444210840186 -1
CovX1X1 0.033149162515993126 -1
CovX1Color 0.0012940342167079108 -1
CovColorDayMax 0.0007165550122426316 -1
CovColorRestFrameMag_0_B 0.0004461077340594051 -1
CovColorX1 0.0012940342167079102 -1
CovColorColor 0.0004727171615968579 -1

dmu_estimate 0.053396425958663445
FirstPhase  -13.318706087812169
LastPhase  42.52899298678681
LatestNegPhase  -0.42300655881924504
EarliestPosPhase  1.250281226179156
NightsNegPhase  3
NightsPosPhase  12

salt3source   1
salt2_version   salt3-f22
