#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|i           3987.681473131979     All      0.8372319473742128        0.7155083639229787         -0.5465515983920977        -0.0640394633325575        
Zeropoint     AB|MEGACAMPSF|r           3261.3617789406308    All      -1.0595475978712563       -0.03332345542936821       0.44539755089274546        0.35415101202416754        
Zeropoint     AB|MEGACAMPSF|z           4593.233950613886     All      1.2500096430182541        0.3188839275519939         0.10337350220508412        -0.2986851940274149        
Check         All|All|All               All                   All      1.0276939925212105        1.0010688360456044         0.002219454705731927       -0.008573645335804847      
Lambda        AB|MEGACAMPSF|i           3987.681473131979     All      0.000354321790677582      0.0005258522307001924      -0.00010333956023684384    5.1261537547284316e-05     
Lambda        AB|MEGACAMPSF|r           3261.3617789406308    All      -0.0032937328052023897    -0.00015074673832199599    0.00030899470165684026     0.0010375629775268343      
Lambda        AB|MEGACAMPSF|z           4593.233950613886     All      0.00039232807182057043    5.644337716220738e-05      -0.0004408542819630067     -0.00012908199716198535    
MWEBV         All|All|All               All                   All      -0.4548567107479595       -1.641239430129282         0.023037773506384696       -0.38541581251170937       
Redshift      All|All|All               All                   All      6.289986269737452         0.44349228941538144        1.409685454782228          -1.8414876459338452        
