#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  Krisciunas
@BAND  Bessell12_I
@MAGSYS  Linear_AB11_off
51663.25999999978  16.081  0.019
51664.27000000002  16.045  0.011
51669.20999999996  16.145  0.028
51672.25999999978  16.392  0.021
51675.12000000011  16.625  0.011
51676.189999999944  16.681  0.01
51677.18000000017  16.756  0.011
51681.189999999944  16.93  0.012
51682.189999999944  16.948  0.015
51683.200000000186  16.896  0.013
51699.12999999989  16.756  0.01
51705.08999999985  17.113  0.019
51711.10999999987  17.448  0.024
51730.029999999795  18.352  0.031
51738.04000000004  18.622  0.036
51745.0  18.832  0.041
51752.04000000004  19.188  0.076
51757.00999999978  19.431  0.072
