#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA3_KC_B_1
@MAGSYS  Linear_AB11_off
54195.1862  17.682  0.06891948183206252
54196.17232  17.555  0.04963202192133622
54197.12284  17.747  0.05045165226233923
54198.17744  17.883  0.05479191122784455
54201.18597  18.24  0.07114858817994908
54202.13578  18.317  0.07753274613993755
54209.19899  18.841  0.10849111759033551
54210.18  18.851  0.10731209305572226
54212.13337  19.477  0.1731134759514695
54226.19537  20.106  0.45118841334413723
