#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
58584.11565  16.894  0.051
58585.0497  16.782  0.051
58585.94524  16.514  0.051
58587.19579  16.414  0.051
58587.19845  16.426  0.051
58588.01849  16.389  0.052
58591.16097  16.143  0.052
58593.8827  16.45  0.06
58597.55313  16.239  0.048
58597.55576  16.394  0.046
58600.51694  16.499  0.051
58600.51431  16.567  0.051
58600.48646  16.695  0.051
58605.09738  16.893  0.051
58605.09476  16.892  0.051
58608.13892  17.346  0.035
58608.14154  17.422  0.035
58611.3823  17.547  0.035
58611.37967  17.497  0.035
58613.05683  17.764  0.051
58613.05943  17.871  0.051
58618.76643  18.281  0.061
58618.76906  18.352  0.063
58624.37863  18.543  0.053
58634.01977  19.258  0.058
58634.02238  19.311  0.056
58641.00557  19.218  0.078
58641.00295  19.671  0.095
58647.9887  19.321  0.102
58647.98609  19.472  0.129
58654.70426  19.765  0.084
58654.70164  19.515  0.074
58661.34156  19.651  0.082
58669.70043  19.816  0.083
58669.70421  19.864  0.068
