10 10
12.343677348701656  -0.29137652245531726  -0.40886786834543914  -0.5435684836344971  -0.5809893314906611  -0.4913684319980532  -0.16814413449085924  -0.3830471828380993  -0.18200282224145717  -0.2850718386024573  
-0.29137652245531737  3.8975929844293065  -0.14828284153472304  -0.1594613796048941  -0.17251139728207782  -0.14583492409415533  -0.06771049346253037  -0.12115063106938097  -0.07345724214158719  -0.09709508718992706  
-0.4088678683454393  -0.14828284153472301  5.472259183414372  -0.2289184633364026  -0.24500677406379373  -0.20796511783657762  -0.09907426640725027  -0.17111524363825067  -0.10796244444500021  -0.1409398002307043  
-0.5435684836344972  -0.15946137960489418  -0.2289184633364027  6.661986575072111  -0.3031354951331738  -0.2600336060669555  -0.09581567940869909  -0.1973920863236157  -0.10500486028986483  -0.15876288714484144  
-0.580989331490661  -0.1725113972820778  -0.2450067740637937  -0.30313549513317384  7.118498550499791  -0.2741922131106281  -0.1042352526819241  -0.21623024815901135  -0.11318887601835811  -0.16754366411024507  
-0.4913684319980532  -0.1458349240941553  -0.20796511783657762  -0.2600336060669555  -0.2741922131106281  6.069684660026821  -0.08821038117728959  -0.18149824325759847  -0.09606449673779868  -0.1428367107003942  
-0.16814413449085922  -0.06771049346253039  -0.09907426640725027  -0.09581567940869912  -0.10423525268192411  -0.08821038117728959  2.3997449858846176  -0.07546418713393205  -0.05234059712596102  -0.06270779195965902  
-0.38304718283809924  -0.12115063106938097  -0.17111524363825073  -0.19739208632361568  -0.21623024815901132  -0.1814982432575985  -0.07546418713393203  4.858582401349615  -0.08139590969900544  -0.11402380455803789  
-0.18200282224145709  -0.0734572421415872  -0.10796244444500021  -0.10500486028986483  -0.11318887601835811  -0.09606449673779871  -0.05234059712596102  -0.08139590969900544  2.598617693077844  -0.0685486242863943  
-0.2850718386024573  -0.09709508718992703  -0.14093980023070424  -0.15876288714484146  -0.16754366411024507  -0.14283671070039416  -0.06270779195965905  -0.11402380455803789  -0.0685486242863943  3.7723428984239726  
