#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N2_V
@MAGSYS  Linear_AB11_off
56066.05  15.023  0.025
56082.01  11.997  0.012
56084.96  12.049  0.008
56091.95  12.157  0.024
56096.95  12.617  0.014
56099.95  12.797  0.012
56104.94  13.063  0.013
56106.93  13.147  0.014
56110.95  13.37  0.014
56116.94  13.73  0.012
56131.19  14.085  0.024
56135.19  14.333  0.014
56139.19  14.471  0.021
56146.18  14.598  0.023
56256.56  16.875  0.102
56291.47  17.334  0.577
56295.46  17.474  0.205
56328.51  17.894  0.276
56332.58  18.0  1.013
56337.55  18.081  1.381
56348.46  18.062  0.959
56352.56  18.3  0.826
56369.44  18.501  0.349
