#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
56065.28  15.288  0.091
56066.25  14.762  0.037
56067.18  14.419  0.042
56068.24  13.942  0.03
56069.28  13.541  0.032
56070.2  13.224  0.022
56071.24  12.934  0.019
56073.21  12.523  0.013
56075.19  12.325  0.016
56076.2  12.233  0.015
56078.27  12.147  0.022
56079.27  12.125  0.017
56081.27  12.175  0.013
56084.25  12.244  0.012
56085.26  12.251  0.013
56086.25  12.293  0.01
56087.25  12.341  0.011
56088.22  12.39  0.015
56089.22  12.467  0.011
56090.21  12.539  0.022
56091.22  12.599  0.012
56092.22  12.653  0.013
56093.22  12.722  0.013
56094.21  12.763  0.011
56095.21  12.787  0.014
56096.22  12.816  0.015
56098.23  12.823  0.012
56099.2  12.799  0.021
56100.23  12.778  0.012
56101.21  12.746  0.012
56102.21  12.718  0.014
56103.23  12.697  0.014
56106.21  12.671  0.019
56107.23  12.625  0.012
56111.2  12.585  0.016
56112.23  12.618  0.018
56113.2  12.666  0.014
56114.22  12.67  0.017
56115.2  12.695  0.012
56116.23  12.75  0.014
56117.2  12.806  0.015
56118.24  12.87  0.013
56119.2  12.954  0.013
56120.23  12.987  0.016
56121.2  13.1  0.018
56122.23  13.139  0.016
56123.2  13.228  0.018
56124.22  13.276  0.019
56125.2  13.305  0.027
56126.22  13.383  0.042
56128.19  13.483  0.02
56130.2  13.558  0.023
56132.19  13.747  0.031
56136.19  13.893  0.035
56631.51  18.398  0.546
56636.58  18.832  0.643
