Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54001.28192299123 0.22367176541878997
Redshift 0.203548 0 F
Color 0.008149971728802557 0.0193975737780199
X0 9.601911860319116e-05 2.156064318195662e-06
X1 0.3019591689902728 0.26632747956076896
RestFrameMag_0_UX 20.30080346060199 0.0
RestFrameMag_0_B 20.687559708126667 0.024379697752967947
RestFrameMag_0_V 20.65313057720369 0.0
RestFrameMag_0_R 20.664034787063525 0.0
CovDayMaxDayMax 0.050029058645558205 -1
CovDayMaxRestFrameMag_0_B 0.000701611113429215 -1
CovDayMaxX1 0.0052656494641461155 -1
CovDayMaxColor 0.0003728583527744686 -1
CovRestFrameMag_0_BDayMax 0.0007016111134292152 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0005943696625260703 -1
CovRestFrameMag_0_BX1 0.003980886571641796 -1
CovRestFrameMag_0_BColor 0.0002934929570792601 -1
CovX1DayMax 0.005265649464146116 -1
CovX1RestFrameMag_0_B 0.003980886571641795 -1
CovX1X1 0.07093032636919182 -1
CovX1Color 0.0011772766553159676 -1
CovColorDayMax 0.0003728583527744686 -1
CovColorRestFrameMag_0_B 0.00029349295707926004 -1
CovColorX1 0.0011772766553159667 -1
CovColorColor 0.0003762658684737252 -1

dmu_estimate 0.06140312475087855
FirstPhase  -9.09676971024503
LastPhase  43.18926458169829
LatestNegPhase  -2.4778587901969207
EarliestPosPhase  3.3608132029429525
NightsNegPhase  4
NightsPosPhase  13

salt3source   1
salt2_version   salt3-f22
