#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|DECam|DECam_r          3930.2625410883215    All      -1.163614484432419        0.7186292488118085         1.7910334845453928         0.6930343063931421         
Zeropoint     AB|DECam|DECam_z          5595.337671672805     All      1.8944539836502359        0.11648109641306803        -0.35561922462500895       -0.5950139156386952        
Zeropoint     AB|DECam|DECam_i          4774.778088202462     All      0.2669389004763716        0.16462290957832693        -1.431334073197088         -0.09720155013877713       
Check         All|All|All               All                   All      0.9977783996941887        0.9997332548032034         0.004080186723295798       0.0008188406156697803      
Lambda        AB|DECam|DECam_r          3930.2625410883215    All      -0.001631615700861461     0.00039839560964418774     -0.0017620049623571247     0.0005826112803461637      
Lambda        AB|DECam|DECam_z          5595.337671672805     All      -8.958040509545629e-05    -3.7307315097024516e-05    -0.00025563444312693686    5.619274035844114e-06      
Lambda        AB|DECam|DECam_i          4774.778088202462     All      2.1344024038094436e-05    1.2409779216900725e-05     -0.00023918818959385823    -1.3584047816140813e-05    
MWEBV         All|All|All               All                   All      -0.09991257451066726      -2.069568459924298         0.02215585532840958        -0.6405930075679606        
Redshift      All|All|All               All                   All      3.5035243900652917        0.00812690708720254        1.0539238863738754         -1.091534172815918         
