#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|DECam|DECam_r          3930.2625410883215    All      -1.4581551974407678       0.572683384112338          0.11966756888864404       0.6668511526028827        
Zeropoint     AB|DECam|DECam_z          5595.337671672805     All      1.8991901380656246        0.21378117782120398        0.4904812952831822        -0.5271052191500406       
Zeropoint     AB|DECam|DECam_i          4774.778088202462     All      0.5557743069405767        0.21324019450528198        -0.6020267649598243       -0.1384403189689872       
Check         All|All|All               All                   All      0.9968092475654334        0.999704756438824          0.00812209921200191       0.0013056144838549388     
Lambda        AB|DECam|DECam_r          3930.2625410883215    All      -0.001366384049586434     0.0003199935468236298      -0.0014531154161837613    0.00048446279621918196    
Lambda        AB|DECam|DECam_z          5595.337671672805     All      -0.0002926226530014129    -7.22718232104325e-05      -0.0004818111313102391    5.027449667800573e-05     
Lambda        AB|DECam|DECam_i          4774.778088202462     All      -5.984598383409568e-05    -1.8278709074535436e-05    -0.0004039389892723988    -4.486112954644431e-06    
MWEBV         All|All|All               All                   All      -0.10198826492070046      -2.068042922220492         0.01810140111969203       -0.6396009007642977       
Redshift      All|All|All               All                   All      3.3514843499604123        0.44815465337197935        1.9233166275105384        -0.8598812112767066       
