#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54724.03  16.195  0.009
54725.04  16.229  0.007
54726.01  16.274  0.006
54728.01  16.361  0.007
54729.0  16.409  0.008
54732.12  16.555  0.006
54739.03  17.002  0.005
54740.03  17.082  0.006
54742.06  17.202  0.008
54744.03  17.296  0.009
54747.05  17.419  0.007
54749.03  17.482  0.009
54753.08  17.584  0.01
54756.06  17.685  0.007
54759.04  17.776  0.009
54760.05  17.785  0.008
54765.07  17.908  0.007
54772.01  18.059  0.01
54777.02  18.204  0.018
54781.01  18.301  0.017
54785.02  18.345  0.017
54786.07  18.38  0.009
54790.07  18.484  0.013
