#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54724.03  16.795  0.009
54725.04  16.764  0.009
54726.01  16.745  0.008
54728.01  16.686  0.008
54729.0  16.655  0.009
54732.12  16.577  0.005
54739.03  16.749  0.006
54740.03  16.812  0.006
54742.06  16.954  0.021
54744.03  17.115  0.008
54747.05  17.284  0.008
54749.03  17.361  0.008
54753.08  17.576  0.01
54756.06  17.67  0.009
54759.04  17.822  0.01
54760.05  17.841  0.008
54765.07  18.055  0.014
54772.01  18.312  0.019
54777.02  18.482  0.015
54781.01  18.568  0.027
54785.02  18.817  0.053
54786.07  18.793  0.024
54790.07  18.877  0.016
