#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     AB|DECam|DECam_i          4290.777358496693     All      0.9297368366749006         0.6153816078004581         0.8548105816922558         -0.06424956976632036      
Zeropoint     AB|DECam|DECam_z          5028.160000582474     All      1.5933414160965285         0.2893138789701766         -0.41242747239922434       -0.4431694139560409       
Zeropoint     AB|DECam|DECam_r          3531.8670758577837    All      -1.5292060897289583        0.09368975820844838        -0.4427430618915509        0.508872979953832         
Check         All|All|All               All                   All      0.993872163042471          0.9983852449790831         -0.00035995259851945294    0.001453996231470689      
Lambda        AB|DECam|DECam_i          4290.777358496693     All      -0.00020499968607654088    -0.00010637109491868034    -0.0022042701809292155     -6.623987740372705e-05    
Lambda        AB|DECam|DECam_z          5028.160000582474     All      0.00042103469307334723     2.5252532384901587e-05     -0.0009889925633799982     -0.0001730534664076565    
Lambda        AB|DECam|DECam_r          3531.8670758577837    All      -0.0024179831316511746     8.815879217312101e-05      -0.001496723932986148      0.0007495409592850793     
MWEBV         All|All|All               All                   All      -0.2161964529217093        -1.734007048302466         -0.05867277508887097       -0.49701914187880525      
Redshift      All|All|All               All                   All      8.309306956919041          0.6100243237174396         3.079070065925005          -2.3705048971237384       
