#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
54674.43  17.53  0.026
54676.38  17.519  0.03
54678.37  17.608  0.026
54680.36  17.706  0.028
54684.34  18.015  0.027
54686.33  18.146  0.034
54692.33  18.223  0.073
54694.27  18.231  0.058
54698.32  18.316  0.048
54701.3  18.449  0.077
54704.3  18.635  0.048
54707.29  18.879  0.054
