#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
58053.30594  17.059  0.031
58053.30876  17.054  0.03
58054.33312  16.746  0.029
58054.33595  16.749  0.029
58056.7077  16.136  0.029
58056.71052  16.127  0.029
58058.17696  15.871  0.028
58058.17977  15.855  0.028
58059.72911  15.705  0.029
58059.73192  15.72  0.03
58061.5933  15.596  0.03
58061.59612  15.551  0.029
58067.3094  15.384  0.031
58067.31221  15.404  0.03
58071.68434  15.621  0.028
58071.68716  15.591  0.029
58075.29585  15.918  0.029
58075.29867  15.92  0.029
58079.22962  16.317  0.035
58079.23243  16.363  0.031
58083.16  16.804  0.031
58083.16281  16.791  0.031
58093.86559  17.903  0.046
58099.89962  18.18  0.037
58099.90243  18.226  0.038
58103.91301  18.401  0.046
58103.91582  18.379  0.042
58107.91696  18.552  0.042
58107.91977  18.457  0.042
58122.79554  18.807  0.056
58122.79837  18.702  0.043
58132.83366  18.911  0.054
58132.83647  18.924  0.052
58138.12517  19.016  0.047
58138.12799  18.97  0.045
58157.07559  19.251  0.054
58183.02834  19.522  0.054
58189.02519  19.629  0.055
