#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
56599.10337  19.348  0.057
56599.10146  19.446  0.05
56600.8645  19.337  0.066
56600.8664  19.342  0.063
56601.91609  19.351  0.075
56601.91398  19.116  0.06
56603.16567  19.303  0.059
56603.16377  19.248  0.058
56604.78694  19.417  0.097
56604.78503  19.0  0.072
56605.90071  19.209  0.061
56605.90261  19.258  0.074
56612.12785  19.307  0.076
56612.13033  19.33  0.076
56614.11703  18.715  0.218
56615.14519  19.457  0.09
56618.07582  19.566  0.061
56618.07832  19.564  0.063
56619.89559  19.875  0.107
56619.8931  19.573  0.094
56622.07361  19.724  0.054
56622.07611  19.828  0.06
56624.15854  19.844  0.074
56624.16103  19.992  0.077
56627.11163  20.128  0.081
56629.12233  19.96  0.114
56632.1197  20.136  0.123
56632.11721  19.841  0.102
56637.08206  20.493  0.152
56637.08456  20.623  0.156
56639.10477  20.353  0.155
56639.10725  20.484  0.183
56647.07933  20.576  0.231
56651.79685  21.31  0.281
56651.79934  21.207  0.239
