#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54781.05  18.086  0.028
54783.06  17.878  0.016
54785.08  17.79  0.014
54786.03  17.745  0.011
54789.08  17.684  0.011
54792.02  17.781  0.012
54793.02  17.875  0.014
54795.02  18.07  0.023
54797.03  18.201  0.012
54798.03  18.275  0.017
54801.06  18.448  0.016
54802.03  18.456  0.025
54803.04  18.538  0.015
54806.03  18.683  0.038
54807.03  18.719  0.042
54808.03  18.867  0.05
54809.03  18.852  0.035
54810.05  18.874  0.032
