#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                    dc/dP                     
Zeropoint     AB|DECam|DECam_z          5614.113972584458     All      1.5397629714195398         0.09618932553152604        -0.9270041476756141      -0.5115873661627274       
Zeropoint     AB|DECam|DECam_i          4790.800833464886     All      1.18096169089482           0.36266925829409047        0.6765305751557982       -0.2363543139427965       
Zeropoint     AB|DECam|DECam_r          3943.4513415617716    All      -1.7196017848534595        0.5411229998779632         0.26485929205974923      0.7482118917731623        
Check         All|All|All               All                   All      1.0011228774609007         0.9999815837035797         0.014385719539933284     0.0002702116676384092     
Lambda        AB|DECam|DECam_z          5614.113972584458     All      1.6713713148426882e-05     8.092414137843665e-05      0.0020082765187470876    0.00011053560628611101    
Lambda        AB|DECam|DECam_i          4790.800833464886     All      -0.00019220679743605946    -0.00011853837461095982    -0.000742967594429058    -9.159002479375024e-06    
Lambda        AB|DECam|DECam_r          3943.4513415617716    All      -0.0008340815410988471     2.682785418178944e-05      -0.002558682946800979    0.0001662442448107174     
MWEBV         All|All|All               All                   All      -0.1024367174648948        -2.075409245831139         0.039757551496011345     -0.6408878644336452       
Redshift      All|All|All               All                   All      2.963119339139932          0.6495744386413094         -1.9030099725907412      -0.8385202823268906       
