#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA2_FLWO
@BAND  CfA2_4Sh3_Harris_U
@MAGSYS  Linear_AB11_off
51521.43000000017  17.3  0.063
51527.450000000186  17.943  0.09
51545.41000000015  20.024  0.054
51556.33999999985  20.703  0.16
