#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57458.29048  16.389  0.029
57458.29233  16.384  0.029
57462.2766  16.315  0.028
57462.27845  16.356  0.03
57469.24572  16.426  0.036
57469.2476  16.402  0.04
57476.21064  16.957  0.032
57476.21249  16.978  0.032
57482.13072  17.046  0.029
57482.13258  17.058  0.029
57490.1925  16.897  0.035
57490.19435  16.92  0.034
57494.17788  16.876  0.041
57494.17973  16.813  0.041
57506.16174  17.597  0.042
57506.16359  17.593  0.043
