#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                    ds/dP                     dc/dP                      
Zeropoint     AB|DECam|DECam_i          4486.9271805993985    All      0.3142552426756742         0.46460676903841147       0.2640246208860394        0.06075664476355854        
Zeropoint     AB|DECam|DECam_r          3693.323856468425     All      -1.407325980253676         0.28212049876721323       -0.2743008016076984       0.5380675143976008         
Zeropoint     AB|DECam|DECam_z          5258.018743466244     All      2.086130365410776          0.2520167326661493        0.008350661419525505      -0.597058499065196         
Check         All|All|All               All                   All      0.9930596278327742         0.998744000471774         -0.0019255193021334733    0.0017656600959633506      
Lambda        AB|DECam|DECam_i          4486.9271805993985    All      -0.00016923922788592526    -0.0002483446520351227    -0.002234941406234909     -0.00012550240938220846    
Lambda        AB|DECam|DECam_r          3693.323856468425     All      -0.0026707064803421217     0.0004529703422333008     -0.0012880415527327014    0.0009600049282902419      
Lambda        AB|DECam|DECam_z          5258.018743466244     All      0.0008602996925763071      7.222849120381742e-06     -0.001109704622475839     -0.000327396213920233      
MWEBV         All|All|All               All                   All      -0.0892611950426716        -1.8614308558976944       0.0019679421462977026     -0.5771661409710033        
Redshift      All|All|All               All                   All      3.551189233852562          0.18473621878420943       2.5053965694013525        -0.9847601580001198        
