#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
57164.77035  15.737  0.023
57164.77201  15.739  0.024
57164.94958  15.717  0.023
57164.95145  15.704  0.023
57165.95588  15.628  0.023
57165.95744  15.618  0.023
57166.75484  15.551  0.031
57166.79746  15.548  0.023
57166.79947  15.554  0.023
57166.92337  15.513  0.023
57166.9251  15.492  0.027
57166.95212  15.533  0.026
57166.95388  15.524  0.025
57167.0014  15.522  0.026
57167.00317  15.555  0.025
57167.07462  15.518  0.024
57167.07618  15.522  0.024
57170.01324  15.416  0.022
57170.01481  15.409  0.023
57178.11657  15.77  0.024
57178.11814  15.789  0.024
57178.69808  15.866  0.027
57178.69924  15.962  0.027
57199.47574  17.475  0.049
57199.47657  17.403  0.046
57202.78875  17.616  0.06
57218.74775  18.013  0.036
57218.74935  18.022  0.036
57224.5188  18.185  0.05
57235.72052  18.463  0.035
