#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA3_KC_B_1     4305.857990706675     All      -0.11147461197139034       0.06123765859342711        0.02364846960355993        0.057313391172802985       
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_V-LC-3014      5264.29528743069      All      0.1241845180601378         0.15803986043945173        0.03310324880360649        0.01250504477700587        
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_B              4308.909704018776     All      -0.3189518026836153        0.19122665136350747        0.008174086992773777       0.16654667881600416        
Zeropoint     Linear_AB11_off|LOSS|LOSS_N1_R             6238.424426355106     All      0.11077261848085071        -0.013532815927774777      0.007907931230233256       -0.04013747486321939       
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA3_KC_V_1     5325.029042689784     All      0.12093161874351818        0.04806735079974089        0.056433300361607985       -0.021215930226135826      
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_u              3521.3450039673885    All      -0.16388017146122352       0.08049343824918509        0.0436264220984528         0.08154737118498262        
Check         All|All|All                                All                   All      1.0047981871457763         0.9907672951556812         0.03279797775262716        -0.0031067000123730093     
Lambda        Linear_AB11_off|SWOPE|SWOPE_V-LC-3009      5284.825790968478     All      3.809497374458574e-05      7.408333791582732e-06      0.00010354402907851313     -5.374953735910983e-06     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_R             6295.088005024531     All      -8.596939472381877e-05     4.6619456415708994e-06     -7.54536815134081e-05      2.6154457979821744e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_V             5305.990369571203     All      2.8508783124540546e-05     1.3250712300205337e-05     -0.00021008367723710503    -1.4345125278768275e-05    
Lambda        Linear_AB11_off|LOSS|LOSS_N1_I             8056.655649593607     All      5.841734442118021e-07      -8.739047572713969e-08     7.873863199974162e-07      -1.8361302739390744e-07    
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_r'_1    6136.106905212365     All      -5.4705835688317834e-05    2.2346006920758973e-06     -6.149671936883265e-05     1.5803057272594027e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_N1_V             5273.247334092311     All      1.98779353594422e-05       5.4958009950684295e-06     -9.895642030950147e-05     -9.100704868656506e-06     
Lambda        Linear_AB11_off|SWOPE|SWOPE_g              4707.080200846272     All      -6.899675291082824e-05     -0.00011091636790085267    -0.000598984952421407      -4.03845451048069e-05      
Lambda        Linear_AB11_off|SWOPE|SWOPE_r              6093.094899288914     All      -7.821007568782699e-05     -3.5220416988631962e-06    -0.0002933270580527636     1.123851043509289e-05      
Lambda        Linear_AB11_off|SWOPE|SWOPE_i              7449.741503274659     All      -3.385799832204047e-05     -2.9844121215600417e-06    -0.000210829490130726      6.481908966029211e-07      
Lambda        Linear_AB11_off|LOSS|LOSS_K3_I             7783.797551687213     All      -1.312389592045886e-05     3.102101314687416e-06      1.09471410083514e-05       5.773861743742808e-06      
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_i'_1    7475.7592414505       All      -3.263677769981961e-05     4.268521639697287e-06      -6.189842381692589e-05     9.259027777393503e-06      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_B             4330.236367714641     All      -4.949660724995423e-05     1.8911545463822076e-05     -3.806714051852181e-05     2.0584024254963785e-05     
Lambda        Linear_AB11_off|SWOPE|SWOPE_V-LC-9844      5263.679924229538     All      5.873133819020592e-05      4.9876774155899686e-05     -0.0007741806111075689     -3.7432347803271396e-05    
Lambda        Linear_AB11_off|LOSS|LOSS_K3_B             4304.811921112671     All      -0.00015426813598834964    4.8189826976142e-05        -0.00021619970465367195    5.629921935730899e-05      
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_B_1     4305.857990706675     All      -7.263432073105152e-05     3.2321422220747125e-05     -8.007435750892151e-05     3.061418761337994e-05      
Lambda        Linear_AB11_off|SWOPE|SWOPE_V-LC-3014      5264.29528743069      All      3.364633713400138e-05      2.340964609399837e-05      6.477793297662027e-05      -4.436854143993595e-07     
Lambda        Linear_AB11_off|SWOPE|SWOPE_B              4308.909704018776     All      -0.0002249369137630352     5.1917768019891795e-05     -0.00048547841317258       6.851600624699789e-05      
Lambda        Linear_AB11_off|LOSS|LOSS_N1_R             6238.424426355106     All      -2.2836040739794045e-05    1.8492239405741304e-06     -1.803487237622818e-05     7.23598930450323e-06       
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_V_1     5325.029042689784     All      5.392216520463637e-05      8.393770456353536e-06      -0.00023171918675703531    -2.517065906644843e-05     
Lambda        Linear_AB11_off|SWOPE|SWOPE_u              3521.3450039673885    All      -0.00028182244584102755    6.04524658275006e-05       -0.000147858425383521      0.00010489195680488137     
MWEBV         All|All|All                                All                   All      -0.9264871745059007        -3.9667348153493265        0.03838113012394062        -0.9885959042398847        
Redshift      All|All|All                                All                   All      6.411038586757604          0.17078484849673004        10.68760455610027          -1.5557172358550933        
