#Format:        
#Parameter MagSys|Instrument|Band RestLamb Phase dmu/dP dmB/dP ds/dP dc/dP
Zeropoint Linear_AB11_off|SWOPE|SWOPE_i 7526.085194190313 All 35934.55811945956 11.548334184515216 262214.97496345197 0.14390381690163748
Zeropoint Linear_AB11_off|SWOPE|SWOPE_u 3557.4311519863627 All -0.2343985892954516 0.04437451913381096 -0.34761142225226016 0.07529327152465894
Zeropoint Linear_AB11_off|SWOPE|SWOPE_B 4353.066681879346 All 1.53842509310062 0.9532760528103275 9.509915885380213 0.23378157524651363
Zeropoint Linear_AB11_off|SWOPE|SWOPE_V-LC-9844 5317.621225822039 All -0.14909266897405038 0.5033039054565274 -13.239369285827959 -0.37830521750092927
Zeropoint Linear_AB11_off|SWOPE|SWOPE_g 4755.317562613877 All 5.612790478906955 2.5505015598334353 35.30559042661967 0.5780381007730865
Zeropoint Linear_AB11_off|SWOPE|SWOPE_r 6155.535905262958 All 0.358592656725948 -0.3056580743591004 -0.5805346100403197 -0.24227490966142418
Check All|All|All All All 35941.68443643002 15.294132147390215 262245.6229544459 0.41043663728354307
