#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
53329.33  17.44  0.01
53330.28  17.448  0.007
53331.26  17.505  0.008
53332.25  17.564  0.009
53333.29  17.623  0.007
53336.26  17.86  0.013
53337.28  17.957  0.012
53340.26  18.296  0.01
53341.26  18.389  0.01
53344.25  18.741  0.011
53345.24  18.824  0.011
53348.3  19.131  0.013
53349.29  19.181  0.011
53352.23  19.434  0.012
53353.19  19.499  0.014
53356.26  19.726  0.015
53357.19  19.75  0.016
53361.18  19.986  0.029
53369.21  20.225  0.064
53372.21  20.249  0.022
53373.2  20.281  0.029
53376.21  20.349  0.022
53380.22  20.494  0.05
53381.2  20.485  0.024
53385.2  20.55  0.027
53397.16  20.652  0.048
