#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57091.80284  16.557  0.052
57091.80447  16.599  0.054
57093.81595  15.346  0.049
57094.1063  15.195  0.053
57094.10788  15.212  0.052
57095.53252  14.651  0.05
57095.5341  14.648  0.051
57095.78752  14.549  0.054
57095.8256  14.559  0.052
57095.82724  14.563  0.051
57096.83863  14.262  0.049
57096.87664  14.269  0.05
57096.8783  14.275  0.049
57097.96118  14.038  0.049
57099.48833  13.732  0.051
57099.4892  13.722  0.05
57100.8595  13.598  0.051
57100.86043  13.623  0.047
57102.77838  13.506  0.056
57102.77937  13.509  0.05
57103.07427  13.478  0.051
57103.07514  13.474  0.052
57104.85189  13.498  0.049
57105.78652  13.539  0.049
57105.78756  13.528  0.049
57105.86133  13.514  0.048
57105.86255  13.508  0.046
57106.87862  13.549  0.048
57107.46617  13.574  0.05
57107.46704  13.537  0.052
57108.41059  13.58  0.056
57108.41152  13.618  0.053
57111.81725  13.712  0.054
57115.74602  13.949  0.053
57115.747  13.978  0.043
57119.46031  14.115  0.054
57119.46118  14.055  0.058
57123.39009  13.976  0.05
57123.39096  13.969  0.049
57128.79086  14.072  0.051
57128.79176  14.056  0.05
57133.05221  14.097  0.053
57133.05308  14.093  0.049
57136.11133  14.29  0.049
57136.11222  14.302  0.051
57139.4216  14.539  0.052
57139.42245  14.603  0.053
57144.8203  14.845  0.055
57144.82126  14.857  0.056
57159.3805  15.454  0.054
57159.38134  15.486  0.052
57165.40108  15.684  0.051
57165.40194  15.684  0.051
57178.96784  16.152  0.057
57178.9687  16.213  0.057
57183.37056  16.274  0.066
57183.37139  16.295  0.06
