#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
57091.79944  16.44  0.047
57091.80105  16.436  0.047
57093.81211  15.345  0.045
57093.81399  15.341  0.047
57093.90801  15.308  0.045
57093.90968  15.319  0.047
57094.10294  15.229  0.047
57094.10457  15.225  0.046
57095.19596  14.792  0.044
57095.52924  14.673  0.041
57095.53081  14.665  0.044
57095.78404  14.588  0.047
57095.78571  14.582  0.045
57095.82178  14.57  0.046
57095.82352  14.571  0.046
57096.83515  14.259  0.046
57096.83677  14.27  0.048
57096.87311  14.252  0.046
57096.87485  14.257  0.047
57097.9588  14.028  0.044
57097.95998  13.998  0.044
57098.797  13.869  0.033
57098.79803  13.864  0.029
57098.82777  13.873  0.029
57099.48647  13.723  0.046
57099.48734  13.717  0.047
57100.81958  13.534  0.046
57100.82056  13.555  0.047
57100.85729  13.555  0.046
57100.85838  13.571  0.028
57101.52096  13.482  0.047
57101.52183  13.484  0.044
57102.77625  13.381  0.042
57102.7772  13.392  0.043
57103.07238  13.376  0.044
57103.07325  13.383  0.045
57104.8498  13.28  0.046
57104.85076  13.26  0.046
57105.78429  13.241  0.046
57105.78534  13.231  0.046
57105.85916  13.249  0.045
57105.86007  13.239  0.046
57106.87637  13.22  0.044
57106.87738  13.223  0.046
57106.91623  13.26  0.031
57106.91735  13.275  0.029
57107.46428  13.231  0.045
57107.46516  13.231  0.045
57108.40871  13.214  0.044
57108.40958  13.225  0.043
57111.81443  13.275  0.048
57111.81531  13.263  0.031
57115.74391  13.532  0.045
57115.74484  13.524  0.044
57119.45844  13.772  0.049
57119.45931  13.747  0.048
57123.38821  13.899  0.047
57123.38907  13.873  0.048
57128.78891  14.097  0.043
57128.7898  14.095  0.046
57132.79682  14.284  0.047
57132.85072  14.252  0.045
57133.05027  14.301  0.047
57133.05118  14.298  0.048
57136.10942  14.528  0.045
57136.11031  14.519  0.047
57139.41973  14.788  0.044
57139.4206  14.79  0.043
57144.81787  15.056  0.045
57144.8189  15.067  0.045
57152.06495  15.336  0.046
57152.06582  15.325  0.044
57158.7397  15.508  0.046
57158.74067  15.553  0.046
57159.37865  15.57  0.05
57159.3795  15.56  0.049
57165.39921  15.747  0.044
57165.40007  15.77  0.045
57170.76012  15.882  0.045
57170.76129  15.88  0.046
57178.96595  16.23  0.047
57178.96682  16.259  0.048
57181.72683  16.33  0.05
57182.72837  16.349  0.047
57182.72952  16.314  0.049
