#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
54241.42  17.98  0.045
54247.4  18.13  0.025
54258.32  18.334  0.056
54262.32  18.368  0.06
54266.35  18.477  0.052
54268.32  18.685  0.094
54270.34  18.445  0.079
54274.3  18.58  0.057
54282.29  18.697  0.128
