#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57787.52792  16.342  0.034
57787.52979  16.367  0.034
57791.50822  16.41  0.04
57791.5101  16.485  0.038
57795.47389  16.529  0.036
57795.47575  16.552  0.036
57801.52071  16.846  0.041
57801.52257  16.877  0.043
57805.52175  17.012  0.045
57805.52361  17.068  0.046
57809.43573  16.909  0.043
57809.43759  16.9  0.041
57814.44126  16.911  0.039
57814.44315  16.897  0.035
57817.45729  17.007  0.035
57817.4592  16.977  0.035
57822.49535  17.347  0.049
57826.40023  17.556  0.045
57826.40208  17.602  0.046
57830.4017  17.992  0.049
57830.4045  17.852  0.047
57839.1258  18.259  0.045
57839.12859  18.179  0.044
57845.14202  18.438  0.049
57845.1448  18.425  0.053
57851.42414  18.716  0.059
57851.42694  18.717  0.059
