#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
57787.50841  16.293  0.026
57787.51123  16.268  0.026
57791.48883  16.18  0.027
57791.49163  16.212  0.03
57795.45442  16.403  0.032
57795.45721  16.416  0.031
57801.50131  17.016  0.033
57801.5041  16.99  0.034
57805.49603  17.598  0.035
57805.49883  17.569  0.034
57805.50238  17.568  0.034
57805.50517  17.588  0.035
57809.41631  18.051  0.049
57809.41911  18.08  0.047
57814.4217  18.564  0.051
57814.4245  18.525  0.047
57817.43773  18.78  0.048
57817.44054  18.793  0.045
57839.09815  19.645  0.055
57839.10208  19.607  0.051
57845.11437  19.801  0.054
57845.11832  19.728  0.055
