37 37
1.6505325078427386  -0.023909711129374383  -0.006093787148745484  -0.0002686706110975228  -0.00959294408777365  -0.02712173609735905  -0.010233224413391475  -0.013863721674192277  -0.009225622416999545  -0.0256309348432221  -0.019059138153417133  -0.010829955370291463  -0.022979761787941838  -0.010419174475090219  -0.011143532988341599  -0.03215139538281359  -0.011052340140036513  -0.018937526462808513  -0.04900642419075067  -0.012289043135225601  -0.043275618673074154  -0.005770032996023096  -0.020375201280160005  -0.008072306444216215  -0.013450100863269414  -0.01185678213293823  -0.021638339983923383  -0.035749320236096796  -0.01070818767504308  -0.012130319486074279  -0.02459797580626194  -0.018898809876192694  -0.03498305813927454  -0.019127475542137954  -0.012391084798254091  -0.03106094908978149  -0.019424399418930646  
-0.023909711129374407  4.327592074437776  -0.013367644002147107  -0.0005720010676184957  -0.024972011809556636  -0.07276991382981429  -0.026969557719390434  -0.040793309930057996  -0.023366372993123864  -0.08050244054853603  -0.05835753961373655  -0.027834492227956437  -0.06545947137966503  -0.028107339535473817  -0.02506937684117712  -0.09560771732746748  -0.027264899463081173  -0.05038938834703645  -0.15977972194305706  -0.03318115671473035  -0.138052298864595  -0.013068616762266854  -0.05846785157540705  -0.01759914628374133  -0.0380362106256675  -0.032958427795511704  -0.05862268753746428  -0.10010342871789342  -0.026002775635160357  -0.026432172805688842  -0.05262413344839  -0.050223098335284135  -0.10518606847684342  -0.04443179235102334  -0.03405611845564224  -0.10032021539913508  -0.058378237569398625  
-0.006093787148745482  -0.013367644002147107  0.9244390189772361  -0.00015161127536007937  -0.0053690938819761355  -0.015117159611344931  -0.005719043285396127  -0.007701085758269937  -0.005124589339551051  -0.014310400391378646  -0.01058043242560768  -0.00609772133812291  -0.01277246321683932  -0.00582685393552812  -0.006270624978659629  -0.0180334244162434  -0.006157356564831731  -0.010552976057525172  -0.027083658041270126  -0.0068768495006768255  -0.023935010458108426  -0.0032238949267449743  -0.011366694275673645  -0.004545055161503596  -0.007484014096236311  -0.0065611035207041295  -0.01217884882800196  -0.01983265700382158  -0.006011971121234917  -0.006790744714338235  -0.013708910468125555  -0.010596472704839113  -0.01948558054428084  -0.010770464693284196  -0.006919948101381289  -0.017229730407266008  -0.010755803250756767  
-0.00026867061109752294  -0.0005720010676184956  -0.00015161127536007942  0.039399742029505025  -0.0002287196390330932  -0.0006384416893034723  -0.00024383688396284667  -0.0003185006240311248  -0.00021972066407727157  -0.0005827764896985509  -0.0004302377318698756  -0.00026271855670574953  -0.0005310251477657468  -0.0002471264274116082  -0.00027658997044890726  -0.0007466029472679604  -0.0002659997877315499  -0.0004468419369996671  -0.0010805218040864514  -0.0002899999029824806  -0.0009633837336405456  -0.00014099103711747566  -0.0004736614016474038  -0.00020213713230594164  -0.00031131239433888355  -0.00027407253622894963  -0.0005134879631550142  -0.0008248955633802745  -0.00026071867331199395  -0.0003005945610901874  -0.0006118167779879662  -0.00044965423609228246  -0.0007956961979186633  -0.00047086559643932615  -0.00029002322930522166  -0.0006920514858312838  -0.00043911914597581425  
-0.009592944087773652  -0.02497201180955663  -0.005369093881976135  -0.00022871963903309316  1.8020019011970407  -0.02995216329121398  -0.01114947619704712  -0.0170789211187069  -0.009524724677117154  -0.03380344088205883  -0.024443837955976315  -0.011482000975517681  -0.02741970712515182  -0.011603251070269814  -0.0100853438695375  -0.04038224036285111  -0.011131767453019192  -0.020771595151813496  -0.06678341705118983  -0.013753186040518771  -0.05803157584936112  -0.005271327453690216  -0.02447740131777892  -0.007025484285879716  -0.015748793767528628  -0.013430282056198764  -0.024062356711967877  -0.041206165073566184  -0.010527186167025663  -0.010587750510745996  -0.02104223189631764  -0.020693617280294962  -0.043726063338920575  -0.01797646357058408  -0.013937761793260924  -0.041953906680712895  -0.02426089166988923  
-0.02712173609735905  -0.07276991382981432  -0.015117159611344938  -0.0006384416893034723  -0.029952163291213984  5.283065733470643  -0.03284970769259903  -0.052438472776258564  -0.02791087859668811  -0.10645543045569704  -0.07641663797283682  -0.033111203960195686  -0.08248431443389247  -0.034445082218093434  -0.02859347767167523  -0.12194067570050819  -0.03215440739538748  -0.06144971528282572  -0.21643905630736143  -0.040363523956624986  -0.1849160738725694  -0.01496524808808846  -0.0736642875491823  -0.01985763146418354  -0.04772195348704167  -0.041336600131971574  -0.0710949141542921  -0.12528356338433205  -0.03041380520210364  -0.029840184317866062  -0.059319219425099545  -0.060806102126482964  -0.1355113528943677  -0.051103431970137135  -0.041958153289863465  -0.1343941285404917  -0.07568350857659127  
-0.010233224413391473  -0.026969557719390413  -0.005719043285396127  -0.00024383688396284657  -0.01114947619704711  -0.03284970769259904  1.973758290992631  -0.01914893820481844  -0.010314848125089968  -0.03844234415623336  -0.027721705356506164  -0.012352059562666495  -0.03032448933048193  -0.01268310124781104  -0.010771477252869331  -0.04478190567756685  -0.011976039010082734  -0.022655650169543917  -0.07757705132076846  -0.01493309433273184  -0.06677283435037216  -0.005634901161903828  -0.027038502047757904  -0.007491627593376586  -0.017438562520391696  -0.014942551555525912  -0.026163657677948784  -0.04565251270664409  -0.01132331510854904  -0.011274994028834303  -0.022425089316763642  -0.022475295315675204  -0.04914675727065169  -0.019218815793823518  -0.015305218106809274  -0.04829502976582234  -0.02739507572236025  
-0.01386372167419227  -0.04079330993005798  -0.007701085758269933  -0.00031850062403112467  -0.0170789211187069  -0.05243847277625854  -0.01914893820481844  3.1291299161698096  -0.01563327217771645  -0.07030124251285533  -0.04997904036990138  -0.0185255632462654  -0.05097317320746887  -0.020178694669101927  -0.014763139331280678  -0.07660580088913208  -0.017680381708114135  -0.03576735865720029  -0.14726818428240568  -0.023572640708165567  -0.12481766269487733  -0.007772949089719606  -0.04533499668834068  -0.01003516068653513  -0.029113132397859336  -0.024858654488476423  -0.04111843695468206  -0.0759823000019419  -0.016459480448065493  -0.015166942818024673  -0.029941360919110295  -0.03507459317542161  -0.08596921902886691  -0.02689089639023659  -0.02473203852273695  -0.09044207382223171  -0.048533532393444566  
-0.009225622416999544  -0.023366372993123868  -0.005124589339551051  -0.00021972066407727154  -0.009524724677117158  -0.02791087859668811  -0.010314848125089968  -0.015633272177716453  1.671912815389084  -0.03084046605514958  -0.02244059929799943  -0.010592056782280316  -0.025045458804120707  -0.010756565263537556  -0.009612644344860566  -0.03636911499242494  -0.010455728986472986  -0.01932080033565736  -0.06179206457515927  -0.012691818716795514  -0.0532160398397328  -0.005008727075815749  -0.0223261762727166  -0.0067785911972643165  -0.014625162174497454  -0.012730116161174003  -0.022445061196823803  -0.03858547228338857  -0.009964979895557079  -0.010162891560456237  -0.020275166639314404  -0.01920303660892611  -0.040455920743175965  -0.016993399060791742  -0.013108279672077325  -0.0386890040361574  -0.022515350005651504  
-0.025630934843222104  -0.08050244054853599  -0.014310400391378656  -0.0005827764896985508  -0.03380344088205884  -0.10645543045569703  -0.03844234415623337  -0.07030124251285529  -0.03084046605514956  6.2357243121275765  -0.10646177677794799  -0.03645118492143661  -0.10510981049564377  -0.04082944071129153  -0.027737282219916778  -0.16045350971767516  -0.03439982132844606  -0.07186831760124998  -0.3186623258871711  -0.04725565156104397  -0.26976647076686855  -0.014629344964505023  -0.09400093231840036  -0.01860637185212075  -0.059871560483579285  -0.05142042998722057  -0.0826379587489754  -0.15590696825508665  -0.03196465026826734  -0.02813306337460017  -0.05505315879357122  -0.07011963383174336  -0.18043331339527552  -0.051085726754006265  -0.05042827716630244  -0.1957042915238434  -0.10234476021350401  
