#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54172.39  17.857  0.022
54174.38  17.903  0.018
54179.39  18.013  0.018
54181.36  18.08  0.02
54182.33  18.138  0.025
54185.37  18.332  0.019
54190.37  18.518  0.026
54194.37  18.456  0.026
54199.29  18.417  0.027
54200.37  18.414  0.029
54203.39  18.392  0.029
54213.33  18.799  0.034
54227.37  19.457  0.048
54231.38  19.638  0.074
54235.28  19.764  0.067
54243.29  20.123  0.103
