#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
52487.41  16.918  0.019
52488.35  16.865  0.022
52489.36  16.808  0.019
52490.41  16.784  0.016
52491.34  16.766  0.017
52492.37  16.79  0.017
52493.41  16.818  0.019
52494.41  16.892  0.018
52495.37  16.888  0.017
52496.42  16.968  0.021
52497.34  17.05  0.02
52498.39  17.072  0.023
52500.39  17.191  0.04
52502.42  17.288  0.116
52504.34  17.672  0.035
52513.44  18.419  0.212
52515.37  18.959  0.12
52519.3  19.118  0.104
52529.36  19.614  0.112
52534.34  19.594  0.216
