#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
52487.41  16.596  0.011
52488.35  16.555  0.015
52489.36  16.504  0.013
52490.41  16.468  0.012
52491.34  16.498  0.013
52492.37  16.457  0.018
52493.41  16.472  0.015
52494.41  16.469  0.014
52495.37  16.516  0.014
52496.42  16.521  0.016
52497.34  16.564  0.016
52498.39  16.612  0.015
52500.39  16.729  0.019
52502.42  16.906  0.042
52504.34  16.992  0.042
52506.33  17.081  0.1
52513.44  17.512  0.182
52515.37  17.587  0.044
52519.3  17.869  0.03
52529.36  18.525  0.051
52534.34  18.713  0.079
52547.29  18.936  0.068
